player_id,Year,Pos,Age,Tm,G,TS%,FTr,OWS,DWS,WS,FG,FGA,FG%,2P,2PA,2P%,eFG%,FT,FTA,FT%,AST,PF,PTS
2684,2014,SG,28,TOT,79,0.574,0.182,2.8,1.9,4.7,295,614,0.48,223,420,0.531,0.539,99,112,0.884,115,127,761
2684,2014,SG,28,BOS,30,0.573,0.12,0.6,0.4,1,90,183,0.492,67,131,0.511,0.555,18,22,0.818,32,37,221
2684,2014,SG,28,MEM,49,0.574,0.209,2.2,1.5,3.7,205,431,0.476,156,289,0.54,0.532,81,90,0.9,83,90,540
2684,2015,SG,29,MEM,77,0.555,0.201,2.5,2.4,4.8,288,643,0.448,198,419,0.473,0.518,111,129,0.86,151,129,777
2684,2016,SG,30,TOT,79,0.551,0.185,2.1,1.7,3.9,290,639,0.454,208,422,0.493,0.518,99,118,0.839,136,134,761
2684,2016,SG,30,MEM,51,0.556,0.22,1.5,0.8,2.2,192,419,0.458,141,281,0.502,0.519,76,92,0.826,76,79,511
2684,2016,SG,30,CHO,28,0.54,0.118,0.7,1,1.6,98,220,0.445,67,141,0.475,0.516,23,26,0.885,60,55,250
2684,2017,SG,31,NYK,77,0.559,0.139,3.1,1.1,4.2,321,704,0.456,213,435,0.49,0.533,85,98,0.867,179,141,835
2685,2009,C,20,NJN,82,0.568,0.257,3.2,2.7,5.8,448,844,0.531,448,842,0.532,0.531,172,217,0.793,86,257,1068
2685,2010,C,21,NJN,82,0.57,0.451,5.5,2.4,7.9,563,1129,0.499,563,1127,0.5,0.499,416,509,0.817,187,251,1542
2685,2011,C,22,NJN,82,0.549,0.374,4.4,1.9,6.3,644,1309,0.492,644,1308,0.492,0.492,385,489,0.787,129,240,1673
2685,2012,C,23,NJN,5,0.527,0.416,0.3,0,0.3,38,77,0.494,38,77,0.494,0.494,20,32,0.625,6,8,96
2685,2013,C,24,BRK,74,0.567,0.358,6.4,2.6,9,570,1094,0.521,570,1093,0.522,0.521,297,392,0.758,70,152,1437
2685,2014,C,25,BRK,17,0.629,0.502,1.9,0.5,2.3,129,229,0.563,129,228,0.566,0.563,94,115,0.817,16,52,352
2685,2015,C,26,BRK,72,0.558,0.278,4.7,2.2,7,506,987,0.513,505,977,0.517,0.513,223,274,0.814,50,206,1236
2685,2016,C,27,BRK,73,0.562,0.348,4.5,1.7,6.2,591,1157,0.511,589,1143,0.515,0.512,317,403,0.787,147,215,1501
2685,2017,C,28,BRK,75,0.578,0.311,3.1,1.8,4.9,555,1172,0.474,421,785,0.536,0.531,295,364,0.81,176,192,1539
2686,2009,C,20,PHO,60,0.566,0.496,0.6,0.4,1.1,71,137,0.518,71,136,0.522,0.518,47,68,0.691,8,97,189
2686,2010,C,21,PHO,51,0.621,0.43,2.5,0.8,3.2,171,291,0.588,171,291,0.588,0.588,88,125,0.704,7,117,430
2686,2011,C,22,PHO,67,0.539,0.28,0.8,0.8,1.5,179,357,0.501,179,357,0.501,0.501,74,100,0.74,8,143,432
2686,2012,C,23,PHO,64,0.526,0.52,1.2,0.9,2.1,124,269,0.461,124,269,0.461,0.461,100,140,0.714,20,128,348
2686,2013,C,24,NOH,82,0.573,0.288,4.4,1.2,5.6,384,719,0.534,384,719,0.534,0.534,161,207,0.778,64,167,929
2686,2014,C,25,POR,82,0.605,0.376,7,2.6,9.5,355,644,0.551,355,643,0.552,0.551,198,242,0.818,73,196,908
2686,2015,C,26,POR,59,0.574,0.291,3.2,1.9,5.1,234,437,0.535,234,436,0.537,0.535,98,127,0.772,55,122,566
2686,2016,C,27,NYK,82,0.574,0.243,3.7,2.1,5.8,357,662,0.539,357,661,0.54,0.539,128,161,0.795,114,182,842
2686,2017,C,28,CHI,81,0.511,0.134,1.8,2.4,4.3,382,775,0.493,382,773,0.494,0.493,75,104,0.721,80,151,839
2687,2009,C,20,MIN,81,0.538,0.488,3.4,1.9,5.3,316,688,0.459,314,669,0.469,0.461,265,336,0.789,84,205,899
2687,2010,PF,21,MIN,60,0.549,0.427,3.4,1.5,4.9,291,646,0.45,256,540,0.474,0.478,225,276,0.815,136,136,842
2687,2011,PF,22,MIN,73,0.593,0.486,8.9,2.5,11.4,482,1026,0.47,394,815,0.483,0.513,424,499,0.85,184,148,1476
2687,2012,PF,23,MIN,55,0.568,0.434,7.6,2.3,10,474,1059,0.448,369,777,0.475,0.497,379,460,0.824,111,152,1432
2687,2013,PF,24,MIN,18,0.458,0.477,0.1,0.9,1.1,105,298,0.352,85,206,0.413,0.386,100,142,0.704,42,34,330
2687,2014,PF,25,MIN,77,0.591,0.445,10.6,3.7,14.3,650,1421,0.457,460,916,0.502,0.524,520,633,0.821,341,136,2010
2687,2015,PF,26,CLE,75,0.562,0.337,5.8,2.9,8.7,413,952,0.434,269,560,0.48,0.509,258,321,0.804,168,140,1228
2687,2016,PF,27,CLE,77,0.553,0.321,4.7,3.8,8.5,409,977,0.419,251,538,0.467,0.499,258,314,0.822,186,159,1234
2687,2017,PF,28,CLE,60,0.573,0.34,4,2.4,6.4,370,867,0.427,225,478,0.471,0.51,257,295,0.871,116,125,1142
2688,2009,SF,24,CHA,33,0.489,0.325,0.1,0.3,0.4,28,77,0.364,18,44,0.409,0.429,20,25,0.8,13,33,86
2688,2010,SF,25,TOT,18,0.473,0.221,-0.1,0.2,0.1,50,136,0.368,33,87,0.379,0.43,24,30,0.8,16,48,141
2688,2010,SF,25,GSW,10,0.463,0.239,-0.1,0.1,-0.1,32,88,0.364,22,57,0.386,0.42,16,21,0.762,9,36,90
2688,2010,SF,25,WAS,8,0.491,0.188,0.1,0.1,0.1,18,48,0.375,11,30,0.367,0.448,8,9,0.889,7,12,51
2688,2011,SF,26,WAS,52,0.524,0.22,0.5,0.3,0.8,71,182,0.39,32,83,0.386,0.497,28,40,0.7,18,52,209
2688,2012,SF,27,WAS,17,0.555,0.142,0.5,0.2,0.7,59,134,0.44,30,59,0.508,0.549,11,19,0.579,10,35,158
2688,2013,SF,28,WAS,41,0.511,0.111,-0.2,0.9,0.7,96,252,0.381,38,106,0.358,0.496,20,28,0.714,20,58,270
2688,2014,SF,29,TOT,59,0.562,0.246,0.5,0.8,1.3,111,264,0.42,52,113,0.46,0.532,48,65,0.738,33,71,329
2688,2014,SF,29,ATL,53,0.555,0.238,0.4,0.7,1.1,106,256,0.414,50,110,0.455,0.523,46,61,0.754,31,68,314
2688,2014,SF,29,CHI,6,0.768,0.5,0.1,0.1,0.2,5,8,0.625,2,3,0.667,0.813,2,4,0.5,2,3,15
2689,2009,C,21,WAS,75,0.534,0.419,1.1,0.9,2,191,387,0.494,191,387,0.494,0.494,107,162,0.66,23,155,489
2689,2010,C,22,WAS,60,0.539,0.378,0.8,1.3,2.1,156,307,0.508,156,306,0.51,0.508,74,116,0.638,14,122,386
2689,2011,C,23,WAS,79,0.566,0.381,2.7,2.5,5.3,332,604,0.55,332,601,0.552,0.55,134,230,0.583,38,232,798
2689,2012,C,24,TOT,61,0.552,0.303,1.9,2.2,4.1,307,552,0.556,307,552,0.556,0.556,77,167,0.461,31,166,691
2689,2012,C,24,WAS,41,0.539,0.29,1.2,1.6,2.8,214,400,0.535,214,400,0.535,0.535,58,116,0.5,25,118,486
2689,2012,C,24,DEN,20,0.588,0.336,0.7,0.6,1.3,93,152,0.612,93,152,0.612,0.612,19,51,0.373,6,48,205
2689,2013,C,25,DEN,79,0.589,0.353,2.7,2.2,4.9,303,527,0.575,302,526,0.574,0.576,110,186,0.591,24,184,717
2689,2014,C,26,DEN,5,0.455,0.026,-0.1,0.1,-0.1,17,38,0.447,17,38,0.447,0.447,1,1,1,2,16,35
2689,2015,C,27,TOT,23,0.567,0.418,0.1,0.3,0.4,42,79,0.532,42,79,0.532,0.532,22,33,0.667,3,30,106
2689,2015,C,27,DEN,17,0.597,0.475,0.2,0.2,0.4,34,61,0.557,34,61,0.557,0.557,20,29,0.69,1,28,88
2689,2015,C,27,PHI,6,0.455,0.222,-0.1,0,-0.1,8,18,0.444,8,18,0.444,0.444,2,4,0.5,2,2,18
2689,2016,C,28,DAL,34,0.574,0.269,0.6,0.5,1.1,77,134,0.575,77,133,0.579,0.575,18,36,0.5,3,49,172
2689,2017,C,29,GSW,77,0.642,0.348,2,1.5,3.5,208,319,0.652,208,315,0.66,0.652,56,111,0.505,17,109,472
2690,2009,SG,23,GSW,67,0.588,0.172,3,0,3,255,534,0.478,169,350,0.483,0.558,80,92,0.87,80,130,676
2690,2010,SG,24,GSW,69,0.597,0.162,3,0.6,3.5,329,703,0.468,189,396,0.477,0.568,101,114,0.886,104,158,899
2690,2011,SG,25,NJN,58,0.573,0.173,2.6,0.4,3,279,620,0.45,169,360,0.469,0.539,96,107,0.897,68,135,764
2690,2012,SG,26,NJN,62,0.531,0.158,1.7,0,1.7,272,658,0.413,166,372,0.446,0.494,97,104,0.933,61,86,747
2690,2013,SG,27,TOT,41,0.53,0.152,0.4,0.3,0.7,64,145,0.441,48,102,0.471,0.497,20,22,0.909,13,43,164
2690,2013,SG,27,ATL,24,0.526,0.162,0.4,0.3,0.6,47,111,0.423,32,73,0.438,0.491,16,18,0.889,9,33,125
2690,2013,SG,27,DAL,17,0.545,0.118,0,0,0,17,34,0.5,16,29,0.552,0.515,4,4,1,4,10,39
2690,2014,SG,28,NOP,76,0.57,0.167,2.1,0.3,2.4,238,520,0.458,150,325,0.462,0.542,72,87,0.828,59,102,636
2690,2015,SG,29,OKC,74,0.604,0.145,4.4,1.2,5.7,285,615,0.463,144,290,0.497,0.578,79,89,0.888,60,135,790
2690,2016,SG,30,OKC,68,0.543,0.117,1.4,0.5,1.9,136,333,0.408,57,129,0.442,0.527,29,39,0.744,24,64,380
2690,2017,SG,31,TOT,49,0.505,0.147,0.7,0.5,1.2,98,252,0.389,57,119,0.479,0.47,34,37,0.919,25,44,271
2690,2017,SG,31,OKC,40,0.491,0.117,0.4,0.4,0.9,86,223,0.386,51,104,0.49,0.464,23,26,0.885,19,40,230
2690,2017,SG,31,CHI,9,0.606,0.379,0.3,0,0.3,12,29,0.414,6,15,0.4,0.517,11,11,1,6,4,41
2691,2009,PG,23,GSW,13,0.44,0.259,-0.3,0.1,-0.3,24,54,0.444,24,51,0.471,0.444,5,14,0.357,13,24,53
2692,2009,C,21,POR,61,0.599,0.644,2.6,2,4.6,198,351,0.564,198,351,0.564,0.564,144,226,0.637,31,238,540
2692,2010,C,22,POR,21,0.647,0.421,1.3,1,2.2,92,152,0.605,92,152,0.605,0.605,49,64,0.766,19,84,233
2692,2014,C,26,MIA,23,0.567,0.469,0.2,0.3,0.5,27,49,0.551,27,49,0.551,0.551,13,23,0.565,1,52,67
2693,2009,PF,19,GSW,63,0.506,0.327,0.4,1.2,1.6,199,431,0.462,199,427,0.466,0.462,101,141,0.716,49,141,499
2693,2010,C,20,GSW,33,0.521,0.44,0.7,0.8,1.5,137,309,0.443,136,304,0.447,0.445,109,136,0.801,42,92,384
2693,2011,C-PF,21,TOT,40,0.505,0.326,-0.2,0.6,0.5,123,264,0.466,122,260,0.469,0.468,58,86,0.674,33,62,305
2693,2011,PF,21,NYK,17,0.348,0.267,-0.4,0.2,-0.2,14,45,0.311,13,41,0.317,0.322,6,12,0.5,7,15,35
2693,2011,C,21,MIN,23,0.537,0.338,0.2,0.5,0.7,109,219,0.498,109,219,0.498,0.498,52,74,0.703,26,47,270
2693,2012,PF,22,MIN,34,0.532,0.42,0.5,0.6,1.1,94,200,0.47,94,199,0.472,0.47,64,84,0.762,19,56,252
2693,2013,PF,23,DEN,39,0.534,0.395,-0.1,0.6,0.5,56,114,0.491,56,106,0.528,0.491,31,45,0.689,12,41,143
2693,2014,PF,24,DEN,43,0.499,0.392,-0.1,0.7,0.6,68,176,0.386,50,115,0.435,0.438,52,69,0.754,32,64,206
2694,2009,PG,20,CHI,81,0.516,0.207,3.4,1.5,4.9,574,1208,0.475,558,1136,0.491,0.482,197,250,0.788,512,125,1361
2694,2010,PG,21,CHI,78,0.532,0.246,3.5,2.5,6,672,1373,0.489,656,1313,0.5,0.495,259,338,0.766,469,96,1619
2694,2011,PG,22,CHI,81,0.55,0.348,8.3,4.8,13.1,711,1597,0.445,583,1212,0.481,0.485,476,555,0.858,623,136,2026
2694,2012,PG,23,CHI,39,0.532,0.344,4.1,2,6,302,695,0.435,248,522,0.475,0.473,194,239,0.812,307,52,852
2694,2014,PG,25,CHI,10,0.446,0.195,-0.6,0.4,-0.2,58,164,0.354,42,117,0.359,0.402,27,32,0.844,43,15,159
2694,2015,PG,26,CHI,51,0.493,0.224,0,1.2,1.2,338,835,0.405,262,564,0.465,0.45,152,187,0.813,251,63,904
2694,2016,PG,27,CHI,66,0.479,0.171,-0.8,1.2,0.4,447,1048,0.427,403,898,0.449,0.448,142,179,0.793,311,84,1080
2694,2017,PG,28,NYK,64,0.53,0.259,2.4,0.6,3,460,977,0.471,447,917,0.487,0.477,221,253,0.874,283,84,1154
2695,2009,SG,23,IND,75,0.505,0.115,-0.4,1.3,0.9,243,575,0.423,165,366,0.451,0.49,46,66,0.697,66,128,610
2695,2010,SG,24,IND,82,0.522,0.127,0,2.5,2.5,297,702,0.423,173,400,0.433,0.511,56,89,0.629,112,159,774
2695,2011,SG,25,IND,67,0.54,0.206,0.9,1.7,2.6,217,515,0.421,124,292,0.425,0.512,80,106,0.755,62,107,607
2695,2012,SF,26,GSW,65,0.628,0.175,2.9,0.6,3.5,235,469,0.501,136,250,0.544,0.607,65,82,0.793,88,64,634
2695,2013,SF,27,GSW,2,0.678,0.333,0,0,0,6,9,0.667,6,7,0.857,0.667,2,3,0.667,2,5,14
2695,2014,SG,28,UTA,38,0.428,0.056,-0.5,0,-0.4,30,90,0.333,14,43,0.326,0.422,3,5,0.6,24,31,79
2695,2015,SG,29,GSW,33,0.255,0.204,-0.7,0.4,-0.3,11,54,0.204,8,27,0.296,0.231,5,11,0.455,12,27,30
2695,2016,SG,30,GSW,72,0.56,0.108,0.8,1.2,2,111,260,0.427,46,103,0.447,0.552,18,28,0.643,57,57,305
2695,2017,SG,31,MIN,47,0.505,0.096,0.1,0.3,0.4,70,187,0.374,26,73,0.356,0.492,13,18,0.722,45,42,197
2696,2009,PF,22,DET,8,0.337,0.182,-0.1,0,-0.1,4,11,0.364,4,9,0.444,0.364,0,2,0,0,3,8
2697,2009,PG,23,TOT,37,0.478,0.247,-0.2,0.2,0,31,85,0.365,21,60,0.35,0.424,18,21,0.857,29,45,90
2697,2009,PG,23,PHO,13,0.429,0.162,0,0.1,0.1,12,37,0.324,8,27,0.296,0.378,6,6,1,12,14,34
2697,2009,PG,23,CHA,24,0.513,0.313,-0.2,0.2,0,19,48,0.396,13,33,0.394,0.458,12,15,0.8,17,31,56
2698,2009,C,21,PHI,79,0.543,0.263,2.4,1.5,3.8,252,502,0.502,250,494,0.506,0.504,102,132,0.773,30,181,608
2698,2010,C,22,PHI,62,0.524,0.327,1.2,0.9,2.1,212,444,0.477,212,439,0.483,0.477,108,145,0.745,36,152,532
2698,2011,C,23,PHI,64,0.532,0.251,0.7,1,1.7,144,291,0.495,143,287,0.498,0.497,55,73,0.753,30,120,344
2698,2012,PF,24,MEM,60,0.491,0.223,0.9,1.7,2.7,221,488,0.453,221,485,0.456,0.453,84,109,0.771,48,147,526
2698,2013,C,25,TOT,79,0.498,0.3,1.1,1.7,2.8,260,584,0.445,257,574,0.448,0.448,135,175,0.771,47,175,658
2698,2013,C,25,MEM,40,0.474,0.271,0.3,1.1,1.4,106,247,0.429,104,242,0.43,0.433,48,67,0.716,18,86,262
2698,2013,C,25,CLE,39,0.515,0.32,0.9,0.6,1.4,154,337,0.457,153,332,0.461,0.458,87,108,0.806,29,89,396
2698,2014,C,26,GSW,79,0.507,0.303,0.6,1.5,2.1,195,442,0.441,187,411,0.455,0.45,110,134,0.821,32,148,508
2698,2015,C,27,GSW,76,0.546,0.276,2.2,1.8,4,318,646,0.492,313,628,0.498,0.496,150,178,0.843,72,189,791
2698,2016,C,28,GSW,72,0.506,0.25,0.5,1.2,1.8,197,456,0.432,173,394,0.439,0.458,94,114,0.825,61,117,512
2698,2017,C,29,LAC,82,0.584,0.25,2.5,1.7,4.2,244,548,0.445,141,271,0.52,0.539,120,137,0.876,66,229,711
2699,2009,PG,23,LAC,51,0.477,0.303,-0.9,0.4,-0.4,110,267,0.412,97,227,0.427,0.436,56,81,0.691,106,84,289
2700,2009,PF,22,SAC,82,0.54,0.399,1.8,0.9,2.7,356,717,0.497,356,709,0.502,0.497,198,286,0.692,93,314,910
2700,2010,C,23,SAC,75,0.518,0.353,1.9,2,4,370,784,0.472,369,774,0.477,0.473,198,277,0.715,124,279,939
2700,2011,PF,24,SAC,75,0.533,0.375,1.4,1.5,2.9,271,534,0.507,271,531,0.51,0.507,121,200,0.605,88,212,663
2700,2012,PF,25,SAC,64,0.558,0.409,3.1,0.8,3.9,237,443,0.535,237,441,0.537,0.535,109,181,0.602,79,149,583
2700,2013,PF,26,SAC,82,0.533,0.277,2.7,0.9,3.6,374,745,0.502,374,742,0.504,0.502,143,206,0.694,84,227,891
2700,2014,PF,27,SAC,82,0.523,0.292,0.9,1.7,2.7,251,496,0.506,251,496,0.506,0.506,84,145,0.579,53,251,586
2700,2015,PF,28,SAC,81,0.5,0.334,0.9,1.5,2.4,201,428,0.47,201,427,0.471,0.47,89,143,0.622,85,239,491
2700,2016,C,29,TOT,47,0.558,0.5,0.9,0.7,1.6,52,108,0.481,47,93,0.505,0.505,38,54,0.704,29,80,147
2700,2016,C,29,GSW,28,0.535,0.762,0.3,0.3,0.6,20,42,0.476,20,42,0.476,0.476,20,32,0.625,19,40,60
2700,2016,C,29,TOR,19,0.575,0.333,0.6,0.4,1,32,66,0.485,27,51,0.529,0.523,18,22,0.818,10,40,87
2701,2009,PF,23,SAS,19,0.375,0.154,-0.3,0.3,0,19,65,0.292,10,24,0.417,0.362,5,10,0.5,17,16,52
2701,2010,PF,24,TOT,46,0.531,0.298,1.7,0.8,2.5,193,449,0.43,143,297,0.481,0.486,103,134,0.769,87,128,539
2701,2010,PF,24,GSW,44,0.532,0.299,1.8,0.8,2.5,193,448,0.431,143,297,0.481,0.487,103,134,0.769,87,127,539
2701,2011,SF,25,MIN,65,0.585,0.419,2.6,0.7,3.3,141,313,0.45,94,198,0.475,0.526,105,131,0.802,82,145,434
2701,2012,SF,26,MIN,51,0.504,0.302,0.3,0.6,0.9,71,182,0.39,46,81,0.568,0.459,41,55,0.745,22,86,208
2701,2013,SF,27,ATL,62,0.531,0.236,0.3,0.9,1.2,82,216,0.38,37,83,0.446,0.484,44,51,0.863,32,66,253
2701,2014,PF,28,CHA,64,0.605,0.134,1.9,1.3,3.2,129,307,0.42,27,60,0.45,0.586,33,41,0.805,42,82,393
2701,2015,PF,29,TOT,76,0.569,0.176,1.8,0.9,2.7,161,393,0.41,55,103,0.534,0.545,54,69,0.783,59,137,482
2701,2015,PF,29,PHO,24,0.522,0.081,0.1,0.2,0.2,26,74,0.351,2,12,0.167,0.514,4,6,0.667,10,20,80
2701,2015,PF,29,DET,52,0.58,0.197,1.8,0.8,2.5,135,319,0.423,53,91,0.582,0.552,50,63,0.794,49,117,402
2701,2016,PF,30,DET,72,0.543,0.142,1.5,1.3,2.8,128,332,0.386,30,60,0.5,0.533,29,47,0.617,52,86,383
2701,2017,PF,31,SAC,65,0.595,0.234,1.5,0.8,2.3,155,351,0.442,65,121,0.537,0.57,61,82,0.744,77,109,461
2702,2009,SG,22,OKC,56,0.551,0.236,0.2,1,1.2,113,246,0.459,81,153,0.529,0.524,41,58,0.707,101,81,299
2702,2010,SG,23,OKC,12,0.505,0.182,0.1,0.2,0.3,12,33,0.364,5,14,0.357,0.47,5,6,0.833,11,13,36
2702,2011,SG,24,UTA,5,0.491,0.32,-0.1,0,0,9,25,0.36,6,18,0.333,0.42,7,8,0.875,7,3,28
2703,2009,SG,22,DEN,12,0.333,0.32,-0.3,0,-0.3,8,25,0.32,8,22,0.364,0.32,3,8,0.375,3,8,19
2703,2010,SG,23,TOR,69,0.533,0.14,0.8,0.5,1.3,236,458,0.515,234,443,0.528,0.517,44,64,0.688,101,126,518
2703,2011,SF,24,TOR,59,0.492,0.183,-0.4,0,-0.4,228,513,0.444,211,452,0.467,0.461,72,94,0.766,104,87,545
2703,2016,SG-SF,29,TOT,43,0.459,0.136,-0.7,0.1,-0.5,42,110,0.382,27,69,0.391,0.45,8,15,0.533,49,47,107
2703,2016,SG,29,PHO,36,0.475,0.146,-0.5,0.1,-0.4,35,89,0.393,22,57,0.386,0.466,7,13,0.538,47,40,90
2703,2016,SF,29,PHI,7,0.388,0.095,-0.2,0,-0.2,7,21,0.333,5,12,0.417,0.381,1,2,0.5,2,7,17
2704,2009,PG,20,OKC,82,0.489,0.391,-0.1,2,1.9,436,1095,0.398,401,966,0.415,0.414,349,428,0.815,435,191,1256
2704,2010,PG,21,OKC,82,0.491,0.364,2.7,3.4,6.1,485,1160,0.418,462,1056,0.438,0.428,329,422,0.78,652,204,1322
2704,2011,PG,22,OKC,82,0.538,0.454,6.3,3.1,9.4,614,1390,0.442,580,1287,0.451,0.454,531,631,0.842,670,207,1793
2704,2012,PG,23,OKC,66,0.538,0.326,5.5,2.4,7.9,578,1266,0.457,516,1070,0.482,0.481,340,413,0.823,362,147,1558
2704,2013,PG,24,OKC,82,0.532,0.375,7.7,3.9,11.6,673,1535,0.438,576,1235,0.466,0.47,460,575,0.8,607,189,1903
2704,2014,PG,25,OKC,46,0.545,0.37,3,2.3,5.2,346,791,0.437,278,577,0.482,0.48,242,293,0.826,319,104,1002
2704,2015,PG,26,OKC,67,0.536,0.445,7.5,3.2,10.6,627,1471,0.426,541,1183,0.457,0.455,546,654,0.835,574,184,1886
2704,2016,PG,27,OKC,80,0.554,0.397,10,4,14,656,1444,0.454,555,1103,0.503,0.489,465,573,0.812,834,200,1878
2704,2017,PG,28,OKC,81,0.554,0.433,8.5,4.6,13.1,824,1941,0.425,624,1358,0.459,0.476,710,840,0.845,840,190,2558
2705,2010,PG,26,CLE,54,0.496,0.218,0.3,0.7,1.1,81,206,0.393,51,113,0.451,0.466,32,45,0.711,34,73,224
2705,2011,SF,27,CLE,26,0.396,0.095,-0.6,0.1,-0.5,41,126,0.325,28,81,0.346,0.377,9,12,0.75,22,34,104
2706,2010,C,29,HOU,63,0.497,0.197,0.4,0.9,1.3,147,340,0.432,120,262,0.458,0.472,46,67,0.687,44,119,367
2706,2011,PF,30,TOT,40,0.513,0.182,-0.1,0.3,0.3,56,121,0.463,48,98,0.49,0.496,14,22,0.636,13,40,134
2706,2011,PF,30,TOR,11,0.559,0.149,0.1,0.1,0.2,23,47,0.489,20,37,0.541,0.521,7,7,1,7,11,56
2706,2011,PF,30,NOH,29,0.484,0.203,-0.2,0.3,0.1,33,74,0.446,28,61,0.459,0.48,7,15,0.467,6,29,78
2708,2010,PF,20,SAS,82,0.564,0.325,1.8,2.8,4.6,275,495,0.556,275,493,0.558,0.556,88,161,0.547,65,224,638
2708,2011,PF,21,SAS,81,0.524,0.235,1.5,3.2,4.8,292,583,0.501,292,581,0.503,0.501,90,137,0.657,77,213,674
2708,2012,PF,22,SAS,64,0.549,0.236,2.2,1.8,4,269,504,0.534,269,503,0.535,0.534,73,119,0.613,78,168,611
2708,2013,PF,23,SAS,61,0.543,0.258,0.7,1.5,2.2,142,271,0.524,142,270,0.526,0.524,44,70,0.629,45,112,328
2708,2014,PF,24,DAL,78,0.557,0.308,1.8,1.5,3.4,210,393,0.534,210,391,0.537,0.534,77,121,0.636,70,192,497
2708,2015,PF,25,WAS,29,0.469,0.105,-0.2,0.3,0.1,26,57,0.456,26,57,0.456,0.456,4,6,0.667,3,41,56
2708,2016,C,26,WAS,29,0.414,0.191,-0.3,0.3,-0.1,28,68,0.412,28,67,0.418,0.412,5,13,0.385,11,53,61
2709,2010,PF,22,SAC,52,0.564,0.602,1.2,0.5,1.7,55,103,0.534,55,103,0.534,0.534,37,62,0.597,22,115,147
2709,2011,C,23,MIL,63,0.567,0.628,0.8,1,1.9,48,94,0.511,48,94,0.511,0.511,40,59,0.678,18,119,136
2709,2012,PF,24,MIL,35,0.359,0.333,-0.1,0.2,0.1,15,45,0.333,15,44,0.341,0.333,7,15,0.467,9,33,37
2710,2010,SF,22,CHA,57,0.52,0.49,0.5,0.8,1.3,68,147,0.463,66,140,0.471,0.469,48,72,0.667,19,53,186
2710,2011,SF,23,TOT,49,0.588,0.458,0.5,0.5,1,74,131,0.565,69,121,0.57,0.584,32,60,0.533,33,59,185
2710,2011,SF,23,CHA,41,0.565,0.416,0.3,0.4,0.8,62,113,0.549,60,107,0.561,0.558,25,47,0.532,29,48,151
2710,2011,SF,23,NYK,8,0.717,0.722,0.2,0.1,0.2,12,18,0.667,9,14,0.643,0.75,7,13,0.538,4,11,34
2710,2012,SF,24,CHA,65,0.556,0.345,2,0.3,2.3,212,409,0.518,206,385,0.535,0.526,94,141,0.667,67,96,524
2711,2010,SF,21,HOU,74,0.545,0.154,1.9,1.2,3.1,249,565,0.441,157,316,0.497,0.522,67,87,0.77,88,85,657
2711,2011,SF,22,HOU,78,0.534,0.21,2.2,1.2,3.4,279,656,0.425,190,382,0.497,0.493,118,138,0.855,127,114,765
2711,2012,SF,23,HOU,58,0.556,0.149,2,1,3,208,471,0.442,120,252,0.476,0.535,54,70,0.771,74,65,558
2711,2013,SF,24,MIN,23,0.516,0.22,0.3,0.4,0.7,79,191,0.414,53,110,0.482,0.482,32,42,0.762,25,29,216
2711,2014,SF,25,MIN,41,0.505,0.154,0.3,0.6,0.9,100,254,0.394,58,134,0.433,0.476,32,39,0.821,31,58,274
2711,2015,SF,26,MIN,67,0.537,0.208,1.1,0.2,1.3,169,390,0.433,117,247,0.474,0.5,67,81,0.827,64,72,457
2711,2016,SF,27,TOT,66,0.514,0.234,0.4,1,1.4,104,239,0.435,80,153,0.523,0.485,39,56,0.696,64,62,271
2711,2016,SF,27,IND,49,0.502,0.247,0.3,1,1.3,81,194,0.418,61,125,0.488,0.469,34,48,0.708,49,46,216
2711,2016,SF,27,PHO,17,0.567,0.178,0.1,0,0.1,23,45,0.511,19,28,0.679,0.556,5,8,0.625,15,16,55
2712,2010,SF,23,MEM,71,0.426,0.239,-0.1,0.6,0.5,88,222,0.396,88,216,0.407,0.396,33,53,0.623,33,107,209
2712,2011,PF,24,TOT,12,0.388,0.167,0,0,0.1,4,12,0.333,4,12,0.333,0.333,2,2,1,4,5,10
2712,2011,PF,24,MEM,7,0.506,0.222,0.1,0,0.1,4,9,0.444,4,9,0.444,0.444,2,2,1,2,5,10
2712,2012,SF-PF,25,TOT,24,0.478,0.152,0.3,0.2,0.5,43,105,0.41,36,86,0.419,0.443,14,16,0.875,18,37,107
2712,2012,SF,25,UTA,20,0.448,0.162,0.2,0.2,0.4,37,99,0.374,30,80,0.375,0.409,14,16,0.875,15,36,95
2712,2013,SF,26,UTA,66,0.535,0.302,2,1.1,3.1,149,324,0.46,129,254,0.508,0.491,75,98,0.765,61,119,393
2712,2014,SF,27,ATL,73,0.575,0.22,3.2,2.6,5.8,302,642,0.47,205,374,0.548,0.546,109,141,0.773,134,188,810
2712,2015,SF,28,ATL,70,0.603,0.277,4.3,2.8,7,318,653,0.487,198,349,0.567,0.579,127,181,0.702,118,154,883
2712,2016,SF,29,TOR,26,0.49,0.185,0.2,1,1.2,105,270,0.389,59,152,0.388,0.474,30,50,0.6,27,63,286
2712,2017,SF,30,TOR,72,0.531,0.213,1.7,2.1,3.8,220,549,0.401,111,229,0.485,0.5,89,117,0.761,74,143,638
2713,2010,PF,22,PHO,51,0.42,0.238,-0.5,0.2,-0.3,56,151,0.371,54,146,0.37,0.377,26,36,0.722,21,25,140
